datetime,city,state,country,shape,summary,latitude,longitude
12/01/2024 18:54,Roanoke,VA,USA,Changing,"Quick unpredictable on/off blinking colored light appearing as unique and bizarre shapes, patterns and symbols darting around the sky",37.270973,-79.9414313
12/01/2024 18:20,East Troy,WI,USA,Formation,Vertical line of lights hovering a few hundred to a couple thousand feet off the ground.,42.7851871,-88.4054374
12/01/2024 18:00,Boscobel,WI,USA,Orb,I saw a line of lights that remained in formation and moved at speeds beyond mankind.,43.1346751,-90.7057398
12/01/2024 17:49,Springfield,MO,USA,Circle,Bright round white object is stationary then moves until a smaller orb absorbs into it causing the object to change red.,37.2081729,-93.2922715
12/01/2024 17:44,Ripley,TN,USA,Flash,"The flying objects were in the sky and they were moving so fast, but it was dark so I could not see them well.",35.7453551,-89.5297973
12/01/2024 16:50,Chewelah,WA,USA,Light,"Bright white light, not a star or planet, visible at close proximity",48.276287,-117.71552
12/01/2024 16:29,San Diego,CA,USA,Circle,Multiple objects forming triangle,32.7174202,-117.162772
12/01/2024 15:00,Lubbock,TX,USA,Cigar,Cigar Tic-tac the size of an airplane. Smooth surfaces no propulsion systems. Completely silent. Color of the white clouds.,33.5855677,-101.8470215
12/01/2024 14:30,Stephenville,TX,USA,Cube,I thought I heard a helicopter on my home I went out side . It was a giant looking drone 10 ft above.,32.2191836,-98.2130634
12/01/2024 12:48,San Diego,CA,USA,Orb,Appeared to be a star but it was daylight so it stood out,32.7174202,-117.162772
12/01/2024 00:30,Tukwila,WA,USA,Light,Slow-moving light moving low across sky before disappearing.,47.4627356,-122.2559156
01/27/2025 21:30,Athens,GA,USA,Other,Noticed bright blue glowing lights behind subdivision tonight and saw a huge upside-down Pyramid rotating glowing red on bottom,33.9597677,-83.376398
01/27/2025 18:20,Malibu,CA,USA,Circle,Bright light in sky visible from ucla. Not a planet or star. 45 degrees above horizon and southwest. Brightest light in sky.,34.035591,-118.689423
01/27/2025 18:14,Belleville,NJ,USA,Orb,I was walking my dog when I saw this orb moving steadily in the sky at around the height of a plane or possibly lower.,40.7937116,-74.1501438
01/27/2025 17:55,New York Mills,NY,USA,Light,it was 3 round red lights next to 3 round green lights and it was moving,43.105495,-75.291367
01/27/2025 12:45,Bremerton,WA,USA,Rectangle,We saw 3 what I thought to were planes from a car.,47.5653663,-122.6246836
01/27/2025 04:50,Chain Lake,WA,USA,Light,Light bulb looking craft over tree line super fast,47.901522,-121.99047529482903
01/26/2025 22:56,Chattanooga,TN,USA,Light,On my way into work for 3rd shift and these lights were above (obscured by a cloud from the only cloud in the skyow) but could be seen,35.0457219,-85.3094883
01/26/2025 22:00,Bradford,OH,USA,Sphere,Possible drones but do not know why there are so many or why they are out every night.,40.1321489,-84.4308181
01/26/2025 21:25,Richfield,OH,USA,Disk,I used to scoff at UFO believers. Tonight I saw my first UFO. I saw dim blue flashing lights on a disk just hovering around the highway,41.2397772,-81.6381785
01/26/2025 19:35,Whitehall,PA,USA,Orb,Saw a very bright light.  Took 2 pictures. Looked down at my phone & back up & it was gone.,40.6574088,-75.50745173462286
01/26/2025 19:20,Steeleville,IL,USA,Diamond,Just stepped out of garage heading to house and it floated above house heading NW. it was dead silent and had glowing lights on bottom.,38.007273,-89.6584326
01/26/2025 18:43,Ash Lake,MN,USA,Light,I'm a US Border Patrol Agent on patrol and sighted them.,48.2188043,-92.9159981
01/26/2025 05:58,Oakland,CA,USA,Disk,I dont think i was dreaming but i saw two saucers fly towards me from the sky with lights and then an alien appear in my apartment,37.8044557,-122.271356
01/26/2025 05:46,Beverly Hills,CA,USA,Orb,Orb with no lights or sound,34.0696501,-118.3963062
01/26/2025 05:45,New York,NY,USA,Chevron,"5:30 AM I saw a large bright orb, and then this object appeared out of it.",40.7127281,-74.0060152
01/26/2025 03:33,Daphne,AL,USA,Changing,"Glowing orb mingling with some kind of anti-matter or unknown form of matter, in an almost mercurial movement, turning into an eye",30.6035255,-87.9036047
01/26/2025 00:37,Leeds,ME,USA,Other,Sphere descended from the sky and hovered about 40 feet off the ground. A tube of blue light came down and touched the Earth.,44.303704,-70.119553
01/25/2025 22:20,Tucson,AZ,USA,Other,Loud motorized possible drone that flew over neighborhood for 20 minutes,32.2228765,-110.974847
01/25/2025 21:10,San Tan Valley,AZ,USA,Circle,Seen them flying over maybe Mesa Arizona,33.1775233,-111.547892
01/25/2025 20:40,Beloit,WI,USA,Circle,They were flying and and would disappear and then reappear.,42.5083272,-89.031784
01/25/2025 20:04,San Diego,CA,USA,Sphere,"Sphere with green light, and very bright white light",32.7174202,-117.162772
01/25/2025 20:00,Monona,WI,USA,Circle,Moved like an Ember in the wind.,43.0622189,-89.3340068
01/25/2025 19:20,Belleville,MI,USA,Light,Watched as multiple crafts moved across the sky at unusual speeds in unusual patterns.,42.2048414,-83.4852106
01/25/2025 17:59,Mount Vernon,NY,USA,Disk,The UFO was hovering approximately 250 above my apartment building,40.9125085,-73.8386504
01/25/2025 17:15,Carlsbad,CA,USA,Cylinder,Very slow hovering object moving in north direction with red light visible on left side,33.1580933,-117.3505966
01/25/2025 05:02,Leland,NC,USA,Orb,So many orbs seen every clear morning 4am-6am,34.236434,-78.0040029
01/25/2025 03:00,Roseburg,OR,USA,Light,Fast random patterns mile above mountain ridge for 4 nights starting on 1-21-25 and continuing every morning till daylight.,43.216505,-123.3417381
01/24/2025 20:39,Ocoee,FL,USA,Triangle,"Semi-cloaked opaque, boomerang shaped UFO with multiple lights on bottom side",28.5694468,-81.5441944
01/24/2025 19:02,Cassopolis,MI,USA,Triangle,Saw three in 20 minutes. Little sound,41.9117134,-86.0100069
01/24/2025 17:48,Bolingbrook,IL,USA,Light,Was driving a friend home when we spotted a non-flashing light in the sky moving fast,41.7003302,-88.0717708
01/24/2025 06:14,Rancho Mirage,CA,USA,Triangle,I noticed a huge triangle object in the sky being followed by 3 small objects. One of the smaller objects explodes in a ball of flames,33.7583005,-116.4347271
01/24/2025 06:13,Palo Alto,CA,USA,Fireball,Something bright appeared and flew off and disappeared. Leaving a trail that glowed until the sun rose,37.4443293,-122.1598465
01/24/2025 06:13,Laguna Beach,CA,USA,Orb,It was a glowing orb that had rays of light coming from it. It could have been a host of things but just in case I wanted to report.,33.5426975,-117.785366
01/24/2025 06:12,Oceano,CA,USA,Teardrop,Maybe a asteroid or meteor?,35.0988648,-120.612393
01/24/2025 06:00,Orangevale,CA,USA,Teardrop,A ship was exuding a force field in the shape of a tadpole/tear drop,38.6785145,-121.2257818
01/24/2025 06:00,Winchester,CA,USA,Sphere,Mini blimp flying upward with a long train of laser fire,33.7068274,-117.084388
01/23/2025 22:10,Port Jefferson,NY,USA,Light,Light moving oddly in sky,40.9465118,-73.0691257
01/23/2025 21:15,Chicago,IL,USA,Triangle,"Appeared to change its light or even its shape, shifting from a boomerang-like object to a large circle",41.8755616,-87.6244212
01/23/2025 18:07,Johnson Siding,SD,USA,Light,Long line of 6 green lights moving simultaneously across the sky. Super far apart but moved fluid with one another. Disappeared.,44.088485500000004,-103.43975043889807
01/23/2025 15:20,Orland Park,IL,USA,Orb,"Orb moving in the sky, stopped mid sky, then disappeared",41.630663,-87.8536288
01/23/2025 05:00,Central City,IA,USA,Light,"Two points of light appearing and traveling towards each other, one below one above. Large red light, small white lights followed.",42.2039609,-91.5243615
01/22/2025 23:55,Henderson,NV,USA,Triangle,I was in the hot tub and I looked up because I thought that I was seeing a shooting star but it was a brown gliding triangular craft,36.0319843,-114.9822486
01/22/2025 21:45,Beaverton,OR,USA,Orb,Bright white orb turned into another craft,45.4871723,-122.80378
01/22/2025 21:26,San Antonio,TX,USA,Changing,Stationary craft and then moving around 50 mph,29.4246002,-98.4951405
01/22/2025 20:54,Myerstown,PA,USA,Formation,Three drones shaped like civilian planes flew in formation over home. Not civilian planes and not showing on radar.,40.3752942,-76.3034556
01/22/2025 20:02,Redmond,OR,USA,Orb,"Reddish orbs moving up, down, sideways slowly",44.2726203,-121.173921
01/22/2025 19:51,Menifee,CA,USA,Diamond,Diamond shaped object hovering above houses for about 45 secs and promptly flew north at a fast pace when I pulled over to take a photo,33.6864432,-117.1770437
01/22/2025 19:41,Frederick,MD,USA,Diamond,I looked up and saw whatever the thing with the 4 balls of light.,39.415779,-77.4127562
01/22/2025 18:40,South Haven,MN,USA,Fireball,Caught something in the corner of my eye and looked up to my right and saw a large golden orb going 100s of mph and seemed pretty low.,45.2922849,-94.2120667
01/22/2025 18:40,Gentry,MO,USA,Unknown,"Low flying, silent aircraft with lights",40.2044898,-94.4159527
01/22/2025 18:18,,TX,USA,Unknown,I was outside with my little siblings sledding in the backyard when it snowed then I saw this in the sky,29.82494949952984,-95.478675434839
01/22/2025 17:00,Dalhart,TX,USA,Orb,I've seen this 4 times in the past week. A orb of light appears out of nowhere and travels horizontally then disappears,36.060408,-102.5180763
01/22/2025 06:40,Whitehouse,TX,USA,Circle,3 round orbs were moving under the clouds at a high rate of speed. 2 almost collided. They went behind clouds or trees.,32.2268666,-95.2259279
01/22/2025 05:40,Needles,CA,USA,Chevron,"Saw about 6 bright lights in the sky above a house hovering , once I turned on the street the object slowly flew away",34.8383236,-114.603872
01/22/2025 05:07,Meredith,NH,USA,Circle,Saw from inside two stars close together in northward sky just above tree skyline,43.657937,-71.500397
01/22/2025 04:04,Brillion,WI,USA,Orb,"Seen numerous orbs dead east south east of town of Harrison Wisconsin, at one time x3 orbs appeared at once going different directions",44.1772188,-88.064263
01/21/2025 23:30,Everett,WA,USA,Orb,"Flying from SW to NW, a formation of UFOs flying",47.9793437,-122.2127011
01/21/2025 22:35,Germantown,WI,USA,Circle,My husband was sleeping and I was on the brink of sleep. We heard a LOUD noise. I jumped out of bed and saw a UFO flying over our pond.,43.2286174,-88.1103691
01/21/2025 20:38,Flushing,MI,USA,Circle,I was taking a bath when the object started moving. So I watched it for about 20 mins. Just keeps moving around.,43.0630834,-83.8510732
01/21/2025 20:01,Epsom,NH,USA,Triangle,Triangle of 3 fixed lights,43.223191,-71.332169
01/21/2025 20:00,Forest,KY,USA,Rectangle,"At first I thought it was a meteor then I realized it was huge and super bright, it looked as if there were several lights then faded",36.9446178,-86.4084341
01/21/2025 19:32,Elkhart,IN,USA,Unknown,"A row of bright, perfectly vertical and stationary lights.",41.6012796,-85.8590603
01/21/2025 18:40,Aventura,FL,USA,Sphere,Purple object was stationary. Disappeared then reappeared a couple miles away within less then a second or two,25.9564812,-80.1392121
01/21/2025 18:18,Anaheim,CA,USA,Changing,"orange glowing orb shoot up from the ground and then turned into a ring of orbs, approximately 6 to 8",33.8347516,-117.911732
01/21/2025 07:16,La Plata,MD,USA,Cigar,"I saw a slow moving craft with 4 bright lights and a strange ""L shaped"" light below it",38.5260311,-76.9766569
01/21/2025 05:30,Hilliard,OH,USA,Circle,"Fast moving ball of light, too fast to be a plane.",40.033814,-83.1596108
01/21/2025 05:26,Corvallis,OR,USA,Light,"Lights dropping from same location, one after the other, in formation",44.5645659,-123.2620435
01/21/2025 03:00,Roseburg,OR,USA,Light,Fast random patterns mile above mountain ridge for 4 nights starting on 1-21-25 and continuing every morning till daylight.,43.216505,-123.3417381
01/21/2025 00:05,Dayton,WI,USA,Orb,I saw what I thought was a star out the window. Then it started moving.,44.291061,-89.16364490411485
01/20/2025 22:30,Middletown,NY,USA,Flash,Flashing white lights moving sporadically,41.45011,-74.4164807
01/20/2025 20:36,Millersville,MD,USA,Orb,I realized there was an orb that would get smaller and bigger I swear it even split and came back together it was flashing so bright,39.0595542,-76.6480219
01/20/2025 19:30,Rome,GA,USA,Orb,ORB/shape-shifting Craft,34.257038,-85.1646726
01/20/2025 06:20,Coos Bay,OR,USA,Circle,I counted thirty objects appear out of the west and maintained a heading traveling north,43.3678937,-124.2174647
01/20/2025 04:30,Almont,MI,USA,Light,"REPEATED EVENT - Lights in the sky appearing, moving around, and then disappearing",42.9205842,-83.0449348
01/20/2025 01:30,Socastee,SC,USA,Oval,I watched for 10 min and it did not move,33.6909115,-78.97441483018456
01/19/2025 22:15,Green Valley,AZ,USA,Other,A small craft approximately 100ft above the ground,31.8484548,-111.02659450731726
01/19/2025 21:02,Chandler,OK,USA,Changing,Too large to be a star and moved,35.7032002,-96.880011
01/19/2025 20:50,Henderson,TX,USA,Triangle,There was one large light and multiple lights coming and leaving from bigger light,32.182598,-95.7893178
01/19/2025 20:15,Chili,WI,USA,Circle,"Fast, white circle/orb",44.6269074,-90.3565238
01/19/2025 20:00,Lenoir,NC,USA,Orb,Drones appear to morph into orbs making a larger orb,35.2590371,-77.6484879
01/19/2025 11:41,Manton,MI,USA,Light,Seen a flashing light from our house window that appeared odd. Went outside and took pictures and video. Color and movement seemed odd.,44.41084,-85.398944
01/19/2025 10:53,Brownfield,TX,USA,Cigar,Pulsing electric Blue like cigar shaped stationary UFO,33.1811661,-102.274237
01/19/2025 07:30,Monticello,AR,USA,Triangle,Saw a triangle craft going south lights on each corner.,33.6293427,-91.7912327
01/19/2025 03:00,Port St. Lucie,FL,USA,Changing,"About 3am my daughter asleep , woke up with light blinding her while in bed from neighbor's house. Object quiet but above bamboo tree.",27.2939333,-80.3503283
01/19/2025 02:18,Cocoa Beach,FL,USA,Orb,Orange orbs circling Kennedy Space Center for over 30 minutes,28.3184107,-80.6094959
01/18/2025 22:58,Chicago,IL,USA,Cylinder,Middle of night lights were out sky was grayish greenish,41.8755616,-87.6244212
01/18/2025 21:27,Saint Marys,IA,USA,Triangle,3 lights making a triangle gateway allowing multiple crafts to pass or a cloaked ship,41.3081707,-93.7318728
01/18/2025 21:00,El Paso,TX,USA,Unknown,"Traveling lights appearing and disappearing all around the same area. Clear night, not a cloud in sight.",31.7601164,-106.4870404
01/18/2025 06:45,Montpelier,IA,USA,Light,White and red light flying parallel to Mississippi River from East to West,41.4591974,-90.8070883
01/17/2025 22:49,Pittsburgh,PA,USA,Disk,"Incredible bright light passing my home, upon zooming in with binoculars i noticed it was disk shaped.",40.4416941,-79.9900861
01/17/2025 21:42,Philadelphia,PA,USA,Cigar,"As I was out with my dog, I saw a light coming towards me. It was flying low. It seemed to go in a zigzag pattern. Nothing like a plane",39.9527237,-75.1635262
01/17/2025 21:28,Merrill,IA,USA,Triangle,"3 bright lights making a perfect triangle, faded away within a few seconds.",42.7196653,-96.2481127
01/17/2025 20:15,Berea,KY,USA,Triangle,My husband and I saw a V shaped UAP with lights,37.568694,-84.2963224
01/17/2025 19:55,Mishawaka,IN,USA,Orb,3 of us witnessed from our car in a dark parking lot and then I opened the door to get a better look.,41.6611642,-86.1807031
01/17/2025 19:45,Elyria,OH,USA,Orb,Bright white “spotlight” pulsing.,41.3673191,-82.1073583
01/17/2025 19:20,Norwalk,CT,USA,Changing,"Objects come every evening, some look like small fixed wing aircraft with strange lighting

I want to keep those private.",41.1175966,-73.4078968
01/17/2025 19:15,Newberg,OR,USA,Orb,Drone and a darting color changing orb.,45.300347,-122.972751
01/17/2025 18:30,South Burlington,VT,USA,Orb,"Bright, fiery orange orb slowly making its way from southeast, stopping briefly several times before continuing.",44.4671635,-73.1715669
01/17/2025 18:07,Elizabethtown,PA,USA,Triangle,A few yellow orbs connected by two lines in a V shape with a slight tail,40.153364,-76.6042521
01/17/2025 17:50,Milwaukee,WI,USA,Changing,Four discs 2 tone in color moving fast and dancing in the sky,43.0386475,-87.9090751
01/17/2025 17:36,Killingly,CT,USA,Unknown,"Middle of the woods over the small pond, beam of blue light coming straight down into the pond from the cloudy sky.",41.8215287,-71.8415706
01/17/2025 08:29,Fairview,TN,USA,Flash,"A very fast flash of light not very high in the sky that started out of nowhere, moved upward in a linear fashion then disappeared",35.9820074,-87.1213953
01/17/2025 04:04,Conway,SC,USA,Egg,"Out this world - shaped like an egg and almost the size of a car, didn’t move in the powerful wind, very close.",33.8360035,-79.0478143
01/17/2025 01:59,Pleasanton,TX,USA,Triangle,I seen floating light then multiple lights appeared shaping a triangle.,28.967194,-98.4786269
01/16/2025 21:45,Riverview,FL,USA,Unknown,"Circling Craft - red&green solid lights and a red blinking light underneath, but I couldn’t discern the shape",27.871197,-82.3269883
01/16/2025 21:00,Kilgore,TX,USA,Changing,Multiple objects fading in and out moving up and down and zig zags,32.3860733,-94.8758518
01/16/2025 19:45,Palm Coast,FL,USA,Changing,I watched this craft split into a couple different pieces.,29.5541432,-81.2207673
01/16/2025 19:30,Georgetown,SC,USA,Light,3 different blue lights heading towards Orion’s Belt.,33.4392245,-79.3343041
01/16/2025 19:05,Fort Thomas,KY,USA,Diamond,Black square with red and gold lights pulsing. Slowed down and then accelerated out of sight,39.0786242,-84.4483432
01/16/2025 17:37,Anoka,MN,USA,Unknown,Driving down Highway one saw ufo out passenger window,45.2710195,-93.2827625
01/16/2025 17:27,Woonsocket,RI,USA,Orb,"Orbs & planes.   Orb moving fast, super bright and outpacing planes right next to it.",42.0028761,-71.5147839
01/16/2025 17:19,Pemberton,NJ,USA,Changing,The object was bright like aircraft headlights but it was moving sideways.,39.9720138,-74.6828841
01/16/2025 15:30,Stafford,VA,USA,Disk,Saw a grey disc with blue lights and antenna zig zagging through sky,38.4167265,-77.4579783
01/16/2025 14:29,Lakewood,CO,USA,Cigar,A white cigar following a Beech Gulfstream Jet,39.7085736,-105.0846694
01/16/2025 12:21,Portland,OR,USA,Circle,"Round black object went across sky, as high as a plane and as fast but without sound",45.5202471,-122.674194
01/16/2025 06:37,Temple,TX,USA,Orb,One orb was directly above my house and six smaller orbs seemed to appear from the first and they took off headed eastward,31.098207,-97.3427847
01/16/2025 06:18,Columbia,MD,USA,Circle,"1 large craft and 2 smaller following. It was massive.  Red, green, and white lights flashing",39.1938429,-76.86460919353361
01/16/2025 02:00,Lakeside,CA,USA,Orb,Weird drone with flashing blue and red lights.,32.850319400000004,-116.89600836391115
01/15/2025 20:00,Chillicothe,OH,USA,Unknown,"Bright light, thought north star, but it was high in the south. No noise sky Never moved, no sound seemed to change shapes south",39.3331197,-82.9824019
01/15/2025 19:30,Forest Park,IL,USA,Changing,I witnessed not a plane but possibly lg. drones. They were coming from north west area in sky and coming one after another,41.8794989,-87.8136997
01/15/2025 19:09,Ogden,UT,USA,Orb,Saw yellow 3 orbs fly over my house in Ogden Utah.,41.2230048,-111.9738429
01/15/2025 18:02,Dania Beach,FL,USA,Light,Saw a bright white light in the clouds above the ships.,26.0524224,-80.143929
01/15/2025 17:07,Nashville,TN,USA,Sphere,Fierce speed brilliant White coming straight towards my location from SE from about 5-12 thousand feet above,36.1622767,-86.7742984
01/15/2025 01:00,Daytona Beach,FL,USA,Fireball,Fireball flew across sky leaving atmosphere,29.2108147,-81.0228331
01/14/2025 20:00,Louisburg,KS,USA,Orb,"Orbs fading in and out, many nonstop for over an hour.",38.6195586,-94.6810214
01/14/2025 19:25,Palatine,IL,USA,Diamond,3 low flying slow moving craft flying due north of standard flight path into Ohare,42.1105779,-88.0336888
01/14/2025 19:08,Beloit,WI,USA,Orb,Orbs and “drones” flying lower than the stars,42.5083272,-89.031784
01/14/2025 18:30,Thonotosassa,FL,USA,Star,"An orange dot of light, approximately the size of the ISS, was seen moving in a straight line, stopped, and changed direction.",28.0569975,-82.280569614401
01/14/2025 18:30,Hayden,ID,USA,Cross,Observed multiple drones near Coeur d’Alene airport and flying in a circular pattern at low altitude over private neighborhoods.,47.7590638,-116.7866807
01/14/2025 18:15,Prattsville,NY,USA,Light,"White light high above main street, light goes off and on. Appears to be something underneath the light",42.332335099999995,-74.42870633483001
01/14/2025 18:14,Amelia Court House,VA,USA,Light,multiple ufo fade and reappear bright yellow lights and lots of small white lights flying,37.336473,-77.98909723513111
01/14/2025 16:46,Kevil,KY,USA,Circle,Thought it was a star before realizing it was in FRONT of a cloud and perfectly still until it moved in crazy erratic circular and loop,37.0850537,-88.8867275
01/14/2025 05:44,Stockton,CA,USA,Circle,"in the sky from my backyard, taking the dog out, objects going from west to east ina single file straight line.",37.9577016,-121.290779
01/14/2025 05:21,Chesapeake,VA,USA,Fireball,Vehicle Dash Camera captured unidentified object,36.7168315,-76.2494453
01/14/2025 00:19,Pasco,WA,USA,Fireball,I witnessed a single rotating/burning fireball hovering in place for approximately one minute while I was on my way home from work.,46.2306739,-119.0921
01/13/2025 21:00,Comer,GA,USA,Orb,Was running around and noticed three orbs in the sky moving around in circles.,34.0637227,-83.1254261
01/13/2025 18:40,Davie,FL,USA,Star,"Star-like UAP 6:40 PM heading southeast above Ft. Lauderdale, FL",26.0628665,-80.2331038
01/13/2025 18:17,Mohnton,PA,USA,Light,As I'm walking my dog I notice this bright light emerge from the other side of mountain,40.2859255,-75.9843804
01/13/2025 18:10,Augusta,ME,USA,Light,Second sighting within 30 days,44.3169922,-69.7734278
01/13/2025 18:09,Philadelphia,PA,USA,Cone,"I saw the Aircraft after twilight on the edge of controlled airspace, going WB on Schulkyll river",39.9527237,-75.1635262
01/13/2025 18:03,Crystal Lake,IL,USA,Changing,Witnessed large bright light hovering over homes. It slowly ascended upwards then headed east.,42.2411344,-88.3161965
01/13/2025 09:30,Kokomo,IN,USA,Orb,"It was pretty far away, but it appeared for five seconds and then disappeared five minutes later a reappeared for roughly five seconds,",40.4864444,-86.1336351
01/13/2025 04:30,Boise,ID,USA,Star,3 lights fading in and out traveling slowly in different directions,43.6166163,-116.200886
01/13/2025 00:05,Plano,TX,USA,Circle,"Circular, grey object appeared in the northwestern sky quickly flying by and disappearing instantly with a rainbow/fire trail",33.0136764,-96.6925096
01/12/2025 22:34,Minneapolis,MN,USA,Unknown,"From Nest camera, faster than aircraft moving WNW across Minneaplis accompanied by strange noises and vibrations felt by homeowner",44.9772995,-93.2654692
01/12/2025 20:30,Meservey,IA,USA,Light,Multiple lights visible every night in the same place in the western sky for 9 days straight.,42.9120163,-93.4780538
01/12/2025 20:12,Leesburg,FL,USA,Formation,"Several glowing, moving objects",28.810823,-81.8778582
01/12/2025 20:00,Charleston,SC,USA,Triangle,"Large flying object, massive in size, extremely bright in color with white lights, hovering close to the round Holiday Inn.",32.7884363,-79.9399309
01/12/2025 19:00,Littleton,CO,USA,Orb,Four lights moving in the sky. Lights are pulsating and one is moving more obvious than the other three,39.613321,-105.016649
01/12/2025 18:30,Monument,CO,USA,Cross,One of the vessels lowered in altitude as I shined a very powerful flashlight at it - it moved into a cloud then immediately returned,39.0916586,-104.872758
01/12/2025 18:03,El Cajon,CA,USA,Oval,UFO stopping & going in nite sky,32.7947731,-116.962526
01/12/2025 17:30,South Portland,ME,USA,Star,"Moved across the sky pulsating. 2 seconds brightens, 2 seconds dims, over and over. I saw three of these over a 30 min time period.",43.6382443,-70.2529189
01/12/2025 16:07,Broken Arrow,OK,USA,Circle,My husband & I were driving & we saw something in the sky & it zipped off too fast to be a plane or a jet,36.0525993,-95.7908195
01/12/2025 15:05,Fitchburg,MA,USA,Circle,Two very bright circles high in the sky.,42.5854371,-71.8046023
01/12/2025 00:06,Culpeper,VA,USA,Light,Large white ball of light shot across sky into the horizon headed towards D.C.  Nota meteor or shooting star.,38.4912207,-77.9618216
01/11/2025 23:59,Cornelia,GA,USA,Orb,"Night time, wanted to see sighting and was asking them if they would show themselves, and then the incident happened 3 hrs later",34.5114883,-83.5271166
01/11/2025 20:00,La Marque,TX,USA,Circle,A circle moving quickly across the sky,29.3685674,-94.9713134
01/11/2025 19:47,Kennewick,WA,USA,Circle,I was outside smoking a cigarette when I noticed a circle like object in the same position for quite a while,46.2087066,-119.119919
01/11/2025 18:33,Philadelphia,PA,USA,Orb,I’ve been recording videos recently and I see these two balls of light on my phone come right next to each other and fly away,39.9527237,-75.1635262
01/11/2025 18:30,Clinton,MS,USA,Star,White light went orange to red in 3 seconds and disappeared,32.3410552,-90.3215983
01/11/2025 18:21,Sebastian,FL,USA,Orb,White light flying not in a straight line.,27.816415,-80.4706078
01/11/2025 15:50,Narberth,PA,USA,Diamond,"Saw object from parking lot, approx. 500 feet in the air, travelling towards Bala Cynwyd. Going fast, couldn't get a picture",40.0084456,-75.26046
01/11/2025 10:30,San Ramon,CA,USA,Circle,Bright Silver Metallic Sphere stationary in the day time sky before suddenly disappearing,37.7648021,-121.9544387
01/11/2025 05:25,Lone Tree,CO,USA,Unknown,I saw a white light with a halo for a brief moment about 35 degrees above the horizon not moving it dissapeared within seconds,39.5364152,-104.9041528
01/11/2025 03:20,Dayton,OH,USA,Triangle,"Reverse triangle shape, 800' over ground, 5 solid lights, 1 strobe",39.7589478,-84.1916069
01/11/2025 01:26,Jarrell,TX,USA,Oval,A friend following me home when we saw this light with 3 things sticking out of oval ball that was blu/green/white like boomerang,30.8249094,-97.604454
01/11/2025 01:20,Denver,CO,USA,Other,"It was a weird shaped object. It seemed like it may have had arms, but circular in shape.",39.7392364,-104.984862
01/10/2025 21:45,Lomita,CA,USA,Diamond,"Craft flying from side-to-side and in circles, similar to a video game, uncharacteristic flying type movements",33.8036545,-118.3195014
01/10/2025 21:45,Lomita,CA,USA,Orb,"Craft flying from side-to-side and in circles, similar to a video game, uncharacteristic flying type movements",33.8036545,-118.3195014
01/10/2025 21:35,Wapakoneta,OH,USA,Unknown,"“Drones,” spotted hovering over and around home.",40.5678265,-84.1935594
01/10/2025 21:02,Eugene,OR,USA,Orb,UAP Over Gillespie Butte Park Eugene Oregon 01/10/2025 9:02pm,44.0505054,-123.0950506
01/10/2025 21:00,Sioux City,IA,USA,Light,"Was a circle with a main beam of light with like smaller frame circling the shape, that’s how I could see it was round. It also pulses",42.4966815,-96.4058782
01/10/2025 20:00,Elk River,MN,USA,Unknown,"Very bright white lights in a group of 4, unlike any known aircraft.",45.3038538,-93.5671825
01/10/2025 19:45,Rockledge,FL,USA,Orb,Every night same time,28.330831,-80.7349162
01/10/2025 18:37,Cambridge,MA,USA,Disk,"Massive slow, moving craft blinks all sorts of colors gliding over Harvard University",42.3656347,-71.1040018
01/10/2025 17:15,Dennis,MA,USA,Formation,Driving to go to store when a large formation of green lights with 1 red light in center came from the left & flew slowly over my car.,41.7353872,-70.1939087
01/10/2025 13:00,Toms River,NJ,USA,Changing,"A shiny object seen in the sky in broad daylight, traveling slowly and and appearing to change shape",39.9526791,-74.1968257
01/10/2025 05:58,Moss Beach,CA,USA,Light,Three star-like lights lined up about an inch or two apart and then did a half circle or so and then started to head South,37.52011950000001,-122.5096690223618
01/10/2025 04:07,Allenhurst,FL,USA,Orb,Early morning glowing orbs shining for a few seconds .,28.7363808,-80.7556064
01/10/2025 03:15,Loon Lake,WA,USA,Changing,"Spotted it a mile away as a yellow orb bright light, once I came closer, it appeared to transition into some kind of plane or drone",48.066720000000004,-117.62743423968308
01/09/2025 23:50,Seattle,WA,USA,Disk,"UFO sighting over Elliot Bay in Seattle, WA",47.6038321,-122.330062
01/09/2025 23:17,La Center,WA,USA,Oval,"5 stereotypical shaped glowing crafts flew around for about 5 minutes, moving seemingly easily and only tilting when clearly turning.",45.8638734,-122.668577
01/09/2025 22:15,Parkersburg,WV,USA,Cube,2 objects that were cube shaped but seemed to have rotating pieces off of the sides flew over my backyard,39.2667309,-81.5620755
01/09/2025 22:02,Carmel,IN,USA,Light,Red Glowing light flying incredibly fast,39.9784186,-86.1283681
01/09/2025 21:00,Charleston,SC,USA,Changing,5-8 objects spotted in the sky,32.7884363,-79.9399309
01/09/2025 20:50,Reidsville,NC,USA,Light,Low flying lights without sound,36.3548586,-79.6644748
01/09/2025 20:49,Statesboro,GA,USA,Changing,One light seemed to morph into two,32.4490141,-81.7832912
01/09/2025 20:30,Sacramento,CA,USA,Orb,Objects seemed to give off a glow and looked like a floating ball of fire,38.5810606,-121.493895
01/09/2025 20:06,Taylorsville,UT,USA,Orb,"Went out back to smoke, saw strange Orb heading my way.",40.6676347,-111.9388027
01/09/2025 19:54,Parkville,MD,USA,Orb,Uap ufo sighting & a dark grey entity,39.3868522,-76.55086176363942
